node_id,email,has_picture_cover,has_linkedin,has_twitter,has_personal_url,has_instagram,is_unwanted,tags,goals,nb_chars_in_bio
1944275,gmail,1,1,0,0,0,0,,,250.0
2481545,other,1,0,0,0,0,0,,Grow my business;Potential investments,29.0
2474722,gmail,1,0,0,0,0,0,Coaching;Training;Collaboration;ProfessionalDevelopment;Inspiration;MeaningfulImpact;Entrepreneurship;Leadership;PersonalDevelopment;ConnectPeople,Ideas & inspiration;A co-founder;New friends in town,194.0
2111035,yahoo,0,0,0,0,0,0,Nonprofit;Education,Explore a career change;New friends in town;Job opportunities,94.0
1962652,other,1,1,0,0,0,0,Gaming;Programming;Hiking,Freelance projects;Job opportunities;Potential investments,250.0
2097002,gmail,1,1,0,0,0,0,ExecutiveCoaching;TalentManagement;Recruiting;TalentAcquisition;SocialWorking;OrganizationalPlanning,Grow my business;Mentorship;Collaborators & talent to hire,162.0
2416103,other,1,0,0,0,0,0,EconomicDevelopment;ClimateChange;CommunityOutreach;Nonprofit;SocialJustice;Sustainability;SocialEntrepreneurship;HumanRights,Mentorship;Job opportunities;Grow my business,202.0
2376858,gmail,1,0,0,0,0,0,InternationalBusinessDevelopment;Entrepreneurship,Job opportunities;Potential investments,26.0
2237572,gmail,1,0,0,0,0,0,PersonalDevelopment;Fitness;Coaching;Dogs;Networking;Motivation;Nutrition;PersonalTraining;HealthCoach;GraphicDesign;Weightlifting;NetworkMarketing,Job opportunities;New friends in town;Grow my business,142.0
2125241,gmail,1,1,0,0,0,0,EmailMarketing;CommunityManagement;Communication;Instagram;LeadGeneration;B2B,New friends in town;Grow my business;Funding,201.0
2444886,yahoo,1,0,0,0,0,0,Meditation;NeuroScience;Healthcare,,168.0
2269370,hotmail,1,0,0,0,0,0,Bartender;Restaurant;Wine;Food,Potential investments;Collaborators & talent to hire;Job opportunities,65.0
2584592,outlook,1,0,0,0,0,0,,Ideas & inspiration,75.0
1957138,gmail,1,0,0,0,0,0,Children;Healthcare;MedicalEducation;Kids;CustomerService,New friends in town;Job opportunities;Explore a career change,28.0
2376563,yahoo,1,0,0,0,0,0,CannabisIndustry;Training;Marketing;TalentAcquisition;EventPlanning;Startups;Mentorship;OrganizationalPlanning;Entrepreneurship;Events;Recruiting;ConnectPeople,Explore a career change;Ideas & inspiration;Job opportunities,150.0
2448690,gmail,0,0,0,0,0,0,Investigation;Litigation;CriminalLaw;Law,Mentorship;Job opportunities;Explore a career change,38.0
2386581,hotmail,1,0,0,0,0,0,Equity;Travel;Singing;Environment;Boardgames;Movies;Acting;Music;Hiking;Reading,Ideas & inspiration;New friends in town,232.0
2305179,gmail,1,0,0,0,0,0,,Job opportunities;Mentorship,0.0
2071333,gmail,1,1,0,0,0,0,EventPlanning;Events;EventProduction,Mentorship;Job opportunities;New friends in town,96.0
2487564,hotmail,1,0,0,0,0,0,,,26.0
2495280,hotmail,1,0,0,0,0,0,RenewableEnergy;Architecture;Construction,Ideas & inspiration;New friends in town,54.0
2395114,live,1,0,0,0,0,0,DevOps;Technology,A co-founder,25.0
2524437,aol,1,0,0,0,0,0,HumanRights;Recruiting;Soccer;Motivation;PublicSpeaking;Coaching;SocialMedia;Nonprofit,Mentorship;Job opportunities;New friends in town,241.0
2347517,gmail,1,0,0,0,0,0,,,0.0
2444078,gmail,0,0,0,0,0,0,Healthcare;EmergencyServices,Mentorship;Explore a career change;Job opportunities,52.0
2348356,gmail,1,0,0,0,0,0,SocialNetworking;Planning;EventPlanning;WeddingPlanning;SocialMediaMarketing;Events;Marketing,Job opportunities;Funding;Explore a career change,33.0
2199155,gmail,1,0,0,0,0,0,SportsMarketing;Gym;Snowboarding;Surfing;Sports,Freelance projects;Ideas & inspiration;Job opportunities,25.0
2530576,gmail,1,0,0,0,0,0,Entrepreneurship;Future;Innovation,New friends in town;Job opportunities;Ideas & inspiration,47.0
2323768,yahoo,1,0,0,0,0,0,Finance;Networking;SmallBusiness;Leadership;Coaching;Entrepreneurship;Growth;TechEntrepreneur;Business,Explore a career change;A co-founder;Job opportunities,27.0
2427650,gmail,1,0,0,0,0,0,Art;Cinema;CinemaIndustry;Movies,Job opportunities;Freelance projects,62.0
2356768,hotmail,1,0,0,0,1,0,InformationTechnology;Technology,New friends in town;Mentor others;Potential investments,80.0
2178330,gmail,1,0,0,0,0,0,CommercialLaw;Cinema;History;Music;Lawyer;ArtHistory,Grow my business;Ideas & inspiration,33.0
2271930,gmail,1,0,0,0,0,0,Branding;Entrepreneurship;Marketing;MarketingStrategy;Dropshipping;Startups;StartupFuel;SocialMediaMarketing;DigitalMarketing;InvestorRelations,Job opportunities;Mentorship;Funding,116.0
2593299,gmail,1,0,0,0,1,0,Entrepreneurship;MakeupArtistry;BeautyIndustry;DirectSelling;PersonalDevelopment;WomensEmpowerment;NaturalProducts;CareerCoaching;Training;Recruiting;ResidualIncome,Mentor others;Collaborators & talent to hire;Grow my business,211.0
2049665,yahoo,1,1,0,0,0,0,HumanResources;Training;TalentManagement;Recruiting;EmployeeEngagement,Job opportunities,91.0
2432013,icloud,1,0,0,0,1,0,Helping;OrganisationSkills;ProblemSolving;Assistant;TeamBuilding;Microsoft;CustomerService;MeaningfulImpact;Leadership;Secretary;CustomerSupport;Administration,Job opportunities,218.0
2391657,other,1,0,0,0,0,0,Cooking;Cycling,New friends in town,52.0
2603240,gmail,0,0,0,0,0,0,Technology;GamingIndustry,Job opportunities;Ideas & inspiration,28.0
2580241,other,1,0,0,0,0,0,WorkingCapitalManagement;CareerCoaching;EmployeeBenefits;Recruiting,Mentorship;Potential investments;Mentor others,
2150825,gmail,1,0,0,0,0,0,Bodybuilding;Pharmacy;InvestmentAdvisor;MedicalResearch;Sports;FoodEntrepreneur;SportsMarketing;Healthcare;SportIndustry;HealthCoach;Pharmaceuticals;FoodIndustry,Funding;Mentorship;Potential investments,68.0
2203904,gmail,1,0,0,0,0,0,Recruiting;Training;EmployeeEngagement;HumanResources,Explore a career change;Mentor others;Job opportunities,51.0
2287882,gmail,1,0,0,0,0,0,Entertainment;Baking;Art;LiveMusic,Freelance projects;Job opportunities;Grow my business,37.0
2124375,gmail,1,1,0,0,0,0,PublicRelations;Influence;SocialMedia;Community;BrandManagement;Communication;Advertising,Job opportunities,249.0
2401989,gmail,1,0,0,0,0,0,,Funding,25.0
2566089,gmail,1,1,1,1,1,0,Creativity;Medicine;Travel;Hiking;Nursing;Healthcare;Hospitality;Craftmanship;PublicHealth,Funding;Mentor others;New friends in town,30.0
1977708,gmail,1,1,0,0,0,0,,,
2118890,gmail,1,0,0,0,0,0,,,0.0
2545540,gmail,1,0,0,0,0,0,BusinessOwner;Networking;Business;Entrepreneurship,New friends in town;Grow my business;Ideas & inspiration,47.0
2411228,icloud,0,0,0,0,0,0,MentalHealth;Children;HumanServices;BehaviorManagement;Therapist;Parenting;Education;Helping;Healthcare;SocialWorking;SocialServices;Psychology,Job opportunities,93.0
2416821,hotmail,1,0,0,0,0,0,,,0.0
2495176,other,1,0,0,0,0,0,VisualMerchandising;Styling;Shopping;HairStyling;Merchandising;Assistant;Freelancing;Fashion;Media,Job opportunities,132.0
2593106,gmail,1,0,0,0,0,0,SocialResponsibility;SocialEntrepreneurship;Volunteering;Research;SocialJustice;Nonprofit;Advocacy;HumanitarianWork;Community;HumanRights,Mentorship;A co-founder;New friends in town,215.0
2285397,gmail,1,0,0,0,0,0,Theatre;PetIndustry;Music,Explore a career change;Job opportunities,194.0
1959524,other,1,1,0,0,0,0,Sports;Finance;Running;Economics;Soccer,Ideas & inspiration;Grow my business;Job opportunities,123.0
2105730,hotmail,1,0,0,0,0,0,Boxing;Football;Running;Golf;Healthcare;PersonalTraining;Sports;Crossfit,Collaborators & talent to hire;Grow my business;Potential investments,165.0
2467136,other,1,0,0,0,0,0,Leadership;Sports;Management,Ideas & inspiration;Explore a career change,134.0
1962816,gmail,1,1,0,0,0,0,Collaboration;MobileApps;Networking;Android;DigitalTransformation;PersonalDevelopment;Technology;VirtualReality,New friends in town,250.0
2381052,gmail,1,0,0,0,0,0,CulturalDiversity;Entrepreneurship;ConnectPeople;TeamBuilding;Networking;DirectSelling;Collaboration,Freelance projects;Mentorship;Job opportunities,33.0
2591146,gmail,1,0,1,0,0,0,Business;Bitcoin;ConnectPeople;Fintech;CannabisIndustry;Finance;Entrepreneurship;InvestmentManagement;SmallBusiness,New friends in town;Grow my business;Funding,241.0
2239058,gmail,0,0,0,0,0,0,Programming;DataScience;MachineLearning,Mentorship;Job opportunities;Ideas & inspiration,64.0
2034570,gmail,1,0,0,0,0,0,AppDevelopment;MobileApps;Technology;Coding;ComputerScience;Marketing,Potential investments;A co-founder,195.0
2078425,hotmail,0,0,0,0,0,0,,Job opportunities,181.0
1977517,gmail,0,0,0,0,0,0,Ecommerce;Marketing;Technology;Entrepreneurship;Growth;Networking;NetworkMarketing;Innovation;ConnectPeople;Leadership;Business,Freelance projects;Mentorship;New friends in town,123.0
2538457,other,1,0,0,0,0,0,Recruiting;CareerCoaching,Collaborators & talent to hire,72.0
2434058,gmail,0,0,0,0,0,0,Technology,New friends in town;Freelance projects;Job opportunities,50.0
2568854,gmail,1,0,0,0,0,0,Innovation;TeamBuilding;StrategicPartnerships;DesignThinking;ProgramManagement;Leadership;Entrepreneurship;ProjectManagement;SystemThinking;ConnectPeople;BusinessStrategy,Explore a career change;Funding;Job opportunities,235.0
2432452,yahoo,1,0,0,0,0,0,CivilEngineering;Construction,Job opportunities,178.0
2511046,hotmail,1,0,0,0,0,0,Meditation;Piano,A co-founder;Freelance projects;Grow my business,225.0
2517226,other,1,0,0,0,0,0,Entrepreneurship;MarketingStrategy;Networking;BusinessOwner;BrandDevelopment;BusinessDevelopment;DigitalMarketing;SocialNetworking;SmallBusiness;Marketing;CEO;Branding,Mentorship;Grow my business;New friends in town,165.0
2121512,outlook,1,0,0,0,0,0,,Potential investments;Job opportunities;Collaborators & talent to hire,40.0
1964752,other,1,1,1,1,0,0,DigitalTransformation;Learning;Innovation;Digital;VirtualReality;Startups,Grow my business;Funding;Hire freelancers,245.0
2075917,gmail,1,0,0,0,0,0,,New friends in town;Explore a career change,30.0
1949631,other,1,1,0,0,0,0,GrowthHacking;TechEntrepreneur;Technology;Business;Innovation;BusinessOwner;Entrepreneurship;Startups,Grow my business;Mentor others;Hire freelancers,154.0
2113622,gmail,1,0,0,0,0,0,Cosmetics;MakeupArtistry;SocialMediaMarketing;WomensEmpowerment;Motivation;Growth;NetworkMarketing;BusinessOwner;Blogging;OnlineRetail;Entrepreneurship;BeautyIndustry,,0.0
2321408,gmail,1,0,0,0,0,0,Athletics;Nursing;Sports;Research;MedicalEducation;Fitness;Healthcare;Medicine;Gym;Football;Health;Basketball,Job opportunities,249.0
2338375,gmail,1,1,0,0,0,0,Marketing;Economics;CustomerService;Psychology;Technology;MarketingStrategy;MarketResearch;CustomerExperience;Innovation;CustomerSupport;Startups;Ecommerce,Job opportunities,116.0
2449530,yahoo,1,0,0,0,0,0,Collaboration;SmallBusiness,Explore a career change,30.0
2581380,other,1,0,0,0,0,0,InternetOfThings;Gaming;Technology;Manufacturing,A co-founder;Ideas & inspiration;Collaborators & talent to hire,
2129940,gmail,1,0,0,0,0,0,,,0.0
2026536,gmail,1,0,0,0,0,0,Business;Luxury;ProjectManagement;Finance;Startups;Technology;Fintech;BeautyIndustry,Job opportunities;Ideas & inspiration;Explore a career change,39.0
2274800,gmail,0,0,0,0,0,0,CreativeWriting;Writing;Books;Editing,Mentorship;Job opportunities,171.0
2248795,gmail,1,0,0,0,0,0,Community;Networking;PersonalDevelopment;Athletics;Entrepreneurship;ProfessionalDevelopment;Coaching;MeaningfulImpact;Football;Teaching;Mentorship;YouthDevelopment,Job opportunities;Explore a career change;Mentor others,241.0
2541961,gmail,1,0,0,0,0,0,,Job opportunities,236.0
2330723,other,1,0,0,0,0,0,Technology;Future;Networking;InternetOfThings;Innovation;Leadership;InformationTechnology;Software;ProductDevelopment;Entrepreneurship;ComputerScience;ProductManagement,Mentorship;Job opportunities,61.0
2192094,hotmail,1,0,0,0,0,0,,,
2253101,gmail,1,1,0,0,0,0,Networking;Inspiration;Business;ConnectPeople;HumanResources;MeaningfulImpact;Growth;Meditation;Recruiting;Motivation;Training;SelfDevelopment,Grow my business;Ideas & inspiration;New friends in town,240.0
2198771,yahoo,1,0,0,0,0,0,DesignThinking;Blockchain;DigitalMarketing;DigitalStrategy;UXUI,Ideas & inspiration,51.0
2259841,gmail,1,0,0,0,0,0,Technology;Startups,Mentorship;Job opportunities;Explore a career change,237.0
2341998,gmail,1,0,0,0,0,0,Animals;Adventure;Volunteering;WildLife;Zoology;Hiking,Job opportunities;Freelance projects;Mentorship,215.0
2564676,hotmail,1,1,0,0,0,0,Renewables;SolarEnergy;Entrepreneurship;RenewableEnergy;Technology;SupplyChain,Mentorship;Grow my business;A co-founder,176.0
2163702,yahoo,1,0,0,0,0,0,,Job opportunities,249.0
2573487,gmail,1,0,0,0,0,0,Furniture;Autocad;Freelancing;SpacePlanning;Design;InteriorArchitecture;HomeImprovement;FurnitureDesign;InteriorDesign;Architecture;Construction;DesignThinking,Job opportunities;Freelance projects;Explore a career change,28.0
2459190,gmail,1,0,0,0,0,0,BusinessOwner;SocialMediaMarketing;Marketing;PersonalDevelopment;Entrepreneurship;Networking;ProfessionalDevelopment;Leadership;SmallBusiness;Business;Technology;BrandManagement,Mentorship;Explore a career change;New friends in town,141.0
2244214,hotmail,1,0,0,0,0,0,AnimalRights;DogLover;Dogs;Sports;OutdoorAdventure;Hockey;WildLife;Kids;Animals;Coffee;Helping;Education,Job opportunities;Explore a career change;Mentor others,
2331564,gmail,1,0,0,0,0,0,BioTech;Healthcare,A co-founder;Job opportunities;Funding,55.0
2424189,gmail,0,0,0,0,0,0,Photography;Design,Job opportunities;Potential investments;Grow my business,163.0
1936831,other,1,1,0,0,0,0,SocialMediaMarketing;Communication;CreativeStrategy;Marketing;BusinessOwner;PublicRelations;DigitalMarketing;Entrepreneurship,Collaborators & talent to hire;Grow my business;Ideas & inspiration,76.0
2123796,gmail,1,0,0,0,0,0,CulinaryArts,Mentor others;Mentorship;A co-founder,69.0
2117463,outlook,1,0,0,0,0,0,Management;Communication;Marketing,Job opportunities,210.0
2009885,hotmail,1,0,0,0,0,0,AffiliateMarketing;ContentMarketing,Grow my business;Ideas & inspiration;New friends in town,177.0
2034501,gmail,1,1,0,0,0,0,MedicalDevices;PersonalDevelopment;NeuroPsychology;Lifesciences;Neurobiology;NeuroScience;Research;Art;Science,Mentorship;Ideas & inspiration;Job opportunities,209.0
2233169,gmail,1,0,0,0,1,0,Coffee;Restaurant;RestaurantManagement;FoodIndustry;Outdoors;Bartender;HotelIndustry,Job opportunities,250.0
2437861,yahoo,1,0,0,0,0,0,OperationsManagement;Strategy;TeamManagement;Creativity;Leadership;Art;Culture;ProjectManagement;Management,Mentorship;New friends in town;Ideas & inspiration,155.0
2422733,yahoo,0,0,0,0,0,0,RiskManagement;Technology;Construction;InformationTechnology;TechnicalSupport,Job opportunities;Mentorship,47.0
2086718,yahoo,1,0,0,0,0,0,Nature;Travel;Art;Hiking;Guitar;Poetry;Music;Photography,Freelance projects;New friends in town;Mentorship,206.0
2055497,gmail,1,1,0,0,0,0,SalesManagement;BusinessStrategy;PersonnalDevelopment;Networking;CommercialDevelopment;Innovation;Collaboration;Cloud;Partnerships;Business;Digital;Technology,New friends in town;Ideas & inspiration;Grow my business,213.0
2139300,gmail,1,0,0,0,0,0,,,0.0
2150445,gmail,1,0,0,0,0,0,,,0.0
2282614,gmail,1,0,0,0,0,0,Sports;Boxing;Gym;Swimming,New friends in town,31.0
2264381,gmail,1,0,0,0,0,0,Sports;Football,Job opportunities,184.0
2054153,gmail,1,1,0,0,0,0,MachineLearning;Python;Analytics;Data;Mathematics;DataScience;BigData;SQL;Statistics;DataAnalysis,Job opportunities;Freelance projects;Ideas & inspiration,195.0
2548129,gmail,0,0,0,0,0,0,Wellness;Childcare;DesignThinking;Helping;Fashion;Creativity,Explore a career change;Ideas & inspiration,143.0
2476657,yahoo,1,0,0,0,0,0,Art;Creativity,Job opportunities,91.0
2608887,yahoo,0,0,0,0,0,0,Finance;Marketing,Grow my business;New friends in town,62.0
2430408,gmail,1,0,0,0,0,0,Sports;Tennis,Job opportunities;Grow my business;Hire freelancers,29.0
2602723,other,1,0,0,0,0,0,ConnectPeople;Entrepreneurship;Coaching;Startups;ProfessionalDevelopment;Business,Grow my business;Ideas & inspiration;Funding,230.0
2409806,hotmail,1,0,0,0,0,0,Salesforce;Sales;BusinessDevelopment;Marketing,Explore a career change,42.0
1947511,gmail,1,0,0,0,0,0,Football;Baseball;Sports,New friends in town,44.0
2608208,live,0,0,0,0,0,0,Innovation;SmallBusiness;PublicSpeaking;Entrepreneurship;CannabisIndustry;WomensEmpowerment;CEO;ResidualIncome;Ecommerce;Motivation;TeamBuilding;Franchising,Freelance projects;Funding;Job opportunities,241.0
2313419,yahoo,0,0,0,0,0,0,FoodIndustry;Creativity,Job opportunities,30.0
2290530,gmail,1,0,0,0,0,0,Photography;PortraitPhotography,,49.0
1992315,gmail,1,0,0,0,0,0,ProjectManagement;DigitalMarketing;Marketing;Management;Strategy;Communication;DigitalStrategy,New friends in town;Ideas & inspiration,27.0
1979003,hotmail,1,1,0,0,0,0,GraphicDesign;Creativity;Styling;DigitalArt;DIY;Artist;Edition;Tattoo;Culture;Illustration,Job opportunities;New friends in town;Ideas & inspiration,222.0
2255685,other,0,0,0,0,0,0,Healthcare;Entrepreneurship;Startups,Mentorship;Funding;A co-founder,210.0
2349757,gmail,1,0,0,0,0,0,Travel;Music;Art,Job opportunities;Ideas & inspiration;Explore a career change,142.0
2345618,yahoo,0,0,0,0,0,0,Lifestyle;TeamBuilding;Strategy;Leadership;Management;Coaching;Sports,Grow my business;Ideas & inspiration;Mentorship,79.0
2028920,gmail,1,0,0,0,0,0,FinancialAnalysis;StockMarket,Funding,77.0
2274448,gmail,0,0,0,0,0,0,Lifestyle;Startups;Instagram;Marketing;SocialMedia;EventManagement;SmallBusiness;EventPlanning,Explore a career change;Ideas & inspiration;Job opportunities,227.0
2308068,gmail,1,0,0,0,0,0,SportIndustry;Teaching;Journalism;Sports;MediaProduction;Soccer;Media;Formula1;Fitness;HealthyLiving,Job opportunities;Ideas & inspiration;Mentor others,137.0
2350106,outlook,1,0,0,0,0,0,Business;Entrepreneurship;Networking;BusinessDevelopment;Sales;Ecommerce,A co-founder;Potential investments;Grow my business,241.0
2133499,gmail,1,0,0,0,0,0,Creativity;Art,Mentorship;Grow my business;Funding,250.0
2352508,other,1,0,0,0,0,0,ExecutiveLevelRelationship;TeamBuilding;Training;Recruiting;EmployeeEngagement;PersonnalDevelopment;HumanResources,Job opportunities,131.0
1996045,gmail,1,0,1,0,1,0,Modeling;Drawing;Dancing;Art;Creativity;FashionIndustry;Fashion,Mentorship;New friends in town;Ideas & inspiration,55.0
2107098,live,1,0,0,0,0,0,Sports;Fitness,Job opportunities,45.0
2295461,outlook,1,1,0,1,0,0,Design;CreativeStrategy;DigitalMarketing;Marketing;Editing;Education;Teaching;Video;RealEstate;Investing;VideoProduction;ELearning,Freelance projects;A co-founder;Grow my business,214.0
2399463,aol,1,0,0,0,0,0,Modeling;Acting;Movies;Sales;EntertainmentIndustry;Music;CustomerService,Job opportunities;Mentorship;Grow my business,76.0
2551428,gmail,1,0,0,0,1,0,Finance;InvestmentBanking;InvestmentManagement;FinancialAnalysis;FinancialServices;Banking;Investing;Trading,Funding;Potential investments;Grow my business,98.0
2097911,other,1,0,0,0,0,0,Healthcare;Retail;Sales,Job opportunities,106.0
2545021,other,1,1,1,1,1,0,Startups;Entrepreneurship;Marketing;BusinessStrategy;Photography;ProductDevelopment;TechEntrepreneur;FashionPhotography;CreativeDirection;Video;VentureCapital,Collaborators & talent to hire;Mentor others;Potential investments,81.0
2133803,gmail,0,0,0,0,0,0,Assistant;SocialWorking;Education;TechRecruiting;HumanServices;French;Kids;HumanResources;Administration;Children;Recruiting;Secretary,Job opportunities,47.0
2022187,hotmail,0,0,0,0,0,0,Innovation;Technology;MarketingStrategy;FoodSecurity;InformationTechnology;ProductMarketing,Freelance projects;Job opportunities;Explore a career change,80.0
2211159,other,0,0,0,0,0,0,Education,Ideas & inspiration;Explore a career change;Job opportunities,
2282017,gmail,1,0,0,0,0,0,Science;Animals;Retail;AnimalRights,Job opportunities,216.0
2059501,gmail,1,0,0,0,0,0,Gaming;Design;Modeling;Videography;Sports;DogLover;ArchitecturalDesign;Photography,Job opportunities;New friends in town;Freelance projects,119.0
2316134,gmail,1,0,0,0,0,0,MentalHealth;Helping;Community;Therapist;SocialImpact;Kids;Disabilities;Learning;Education;Children,Job opportunities;Mentorship;Ideas & inspiration,73.0
2528448,gmail,1,0,0,0,1,0,SocialMediaMarketing;FashionIndustry;Cosmetics;Marketing;Retail;Sponsorship;Branding;Events;CreativeStrategy;BeautyIndustry,Job opportunities;Mentorship;New friends in town,181.0
2260448,gmail,1,0,0,0,0,0,Teaching;Music;Recording;AudioEngineering;Education;Singing;MusicProduction;Hiking;MusicIndustry;Guitar,Freelance projects;Mentorship;Mentor others,204.0
2036677,hotmail,1,0,0,0,0,0,Psychology;HumanServices;Recruiting,Explore a career change;Job opportunities,71.0
2063401,gmail,1,0,0,0,0,0,Marketing;Mentorship;SocialMediaMarketing;Collaboration;Startups;Innovation;WomensEmpowerment;Networking;SocialMedia;Entrepreneurship;ProfessionalDevelopment;Leadership,Grow my business;Mentorship;Freelance projects,237.0
1992713,aol,1,1,0,0,0,0,Negotiation;Realestateinvesting;RealEstate,Potential investments;Collaborators & talent to hire;Grow my business,41.0
2196722,yahoo,1,0,0,0,0,0,TalentManagement;HumanResources,Collaborators & talent to hire;Job opportunities;Mentor others,28.0
2228631,gmail,1,0,0,0,0,0,Art,New friends in town,37.0
2064026,gmail,0,0,0,0,0,0,SocialMedia;CommunityManagement;FoodTech;DigitalMarketing;Advertising;Marketing;MarketingStudies;MarketingStrategy;Communication;DigitalStrategy;Ecommerce,Mentorship;Job opportunities;Explore a career change,59.0
2223257,yahoo,1,0,0,0,0,0,Architecture;Construction;Lighting;Design;Autocad;ArchitecturalDesign;InteriorDesign,New friends in town;Job opportunities;Mentorship,
2550056,hotmail,1,0,0,0,0,0,BusinessStrategy;BusinessDevelopment;Mentorship;MarketingStrategy;Marketing;Startups;Business;CreativeStrategy;Entrepreneurship;SmallBusiness;BusinessCoaching;BusinessOwner,Potential investments;Grow my business;Mentorship,240.0
2541856,gmail,1,0,0,0,0,0,Software;CommercialDevelopment;ConnectPeople;InformationTechnology;InternationalBusinessDevelopment;Management;CEO;BusinessStrategy;Technology;Entrepreneurship;WomensEmpowerment;BusinessOwner,Ideas & inspiration,48.0
2142507,gmail,1,0,0,0,0,0,OrganizationalPlanning;HumanResources;Recruiting;EmployeeEngagement,New friends in town;Job opportunities;Freelance projects,103.0
2255593,yahoo,1,0,0,0,0,0,DigitalMarketing;Ecommerce;FacebookMarketing;Instagram,New friends in town;Grow my business;A co-founder,145.0
2381653,gmail,1,1,0,0,0,0,SmallBusiness;CreativeStrategy;BrandDevelopment;Business;Networking;Collaboration;SocialMediaMarketing;Marketing;Entrepreneurship;Growth;BusinessOwner;Mentorship,Grow my business;Job opportunities;Freelance projects,210.0
2145891,gmail,1,1,0,0,0,0,Testing;Nonprofit;DesignEngineer;Engineering;Analysis;ProcessImprovement;Volunteering;MechanicalEngineering,Mentorship;Explore a career change;Job opportunities,241.0
2491672,gmail,1,1,0,0,0,0,OrganisationSkills;OrganizationalPlanning;Dynamics;Administration;CareerCoaching;Secretary;EmployeeEngagement;Recruiting;TalentManagement;ServiceManagement;Training;HumanResources,Job opportunities;Explore a career change,248.0
2107251,outlook,1,1,0,0,0,0,PersonnalDevelopment;UXDesign;BusinessDevelopment;Entrepreneurship;Digital;Technology;DigitalTransformation;Networking;SmallBusiness;Mentorship,Mentorship;New friends in town;Job opportunities,124.0
2265765,hotmail,1,0,0,0,0,0,Communication;SEO;SocialMedia;EventPlanning;SocialMediaMarketing;Advertising;DigitalMarketing;Marketing,Job opportunities;Explore a career change,72.0
2050720,gmail,1,0,0,0,0,0,Technology;ComputerScience;Gaming;InformationTechnology;TechEntrepreneur;Software,Job opportunities;Mentorship;Ideas & inspiration,200.0
2022671,gmail,1,0,0,0,0,0,Writing;Literature;CreativeWriting;Reading;Music;Composer,Job opportunities;Explore a career change;Freelance projects,182.0
2320017,gmail,1,0,0,0,0,0,Cycling;PersonnalDevelopment;Yoga;TalentAcquisition;CareerCoaching;LaborLaw;CulturalChange,New friends in town;Job opportunities;Mentorship,177.0
2525880,gmail,1,0,0,0,0,0,Healthcare;Entrepreneurship,A co-founder;New friends in town;Mentorship,247.0
2236085,outlook,1,1,0,0,1,0,InternationalAffairs;SocialMedia;MarketingStrategy;ProductDevelopment;Instagram;Marketing;Import;Merchandising;SupplyChain;Logistics;BrandDevelopment;MarketResearch,Mentorship;Job opportunities,241.0
2258465,gmail,1,1,1,1,1,0,Music;Nonprofit;MusicIndustry;Charities;Advocacy;FundRaising;SocialEntrepreneurship;Military;Entertainment;Veteran;SocialGood;MusicMarketing,Grow my business;Mentor others;Hire freelancers,242.0
2342225,gmail,1,0,0,0,0,0,Technology;Sports;Education,Job opportunities;New friends in town,96.0
2048351,other,1,0,0,0,0,0,DigitalStrategy;Marketing;Communication;Relaxation,Grow my business,51.0
2554154,gmail,1,0,0,0,1,0,Recording;Singing;LiveMusic;MusicProduction;Acting;MusicIndustry;MusicMarketing;AudioProduction;HipHop;Film;Music;Movies,New friends in town;Hire freelancers;Freelance projects,131.0
2607408,gmail,1,0,0,0,0,0,Future;Innovation;Technology;InformationTechnology;ComputerScience;GameDevelopment;ProductManagement,Funding;Explore a career change;Mentor others,169.0
2117707,gmail,1,1,0,0,0,0,BusinessStrategy;FoodIndustry;TechEntrepreneur;RestaurantManagement;Consulting;ApplicationDeveloppment;BusinessDevelopment;Entrepreneurship;Sales;Startups;Networking,Mentorship;Explore a career change;Job opportunities,230.0
2414160,yahoo,1,0,0,0,0,0,Marketing;Psychology;Manga;Sociology;Anime,Mentorship;Grow my business;A co-founder,212.0
2221388,gmail,1,0,0,0,0,0,Startups;Technology,Job opportunities,27.0
2379835,aol,0,0,0,0,0,0,Healthcare,Job opportunities;Collaborators & talent to hire,37.0
1962288,gmail,1,1,0,0,0,0,Music;Engineering;Realestateinvesting;TechEntrepreneur;Technology;RealEstateMarketing;MusicIndustry;RealEstate;PropertyManagement,Job opportunities,66.0
2144811,gmail,1,0,0,0,0,0,,Job opportunities,52.0
2451142,yahoo,1,0,0,0,0,0,Technology,Potential investments;New friends in town,123.0
1947567,gmail,1,1,1,0,1,0,Broadcasting;Media;Marketing;Music,Job opportunities;Mentorship;New friends in town,189.0
1969868,gmail,1,0,0,0,0,0,Cars;Engineering;Business,Funding,226.0
2512198,gmail,1,0,0,0,0,0,Retail;Fashion;CustomerExperience;UXDesign,Job opportunities,141.0
2593081,gmail,1,1,0,1,1,0,Modeling;FashionPhotography;Photography;Art;FashionIndustry;Fashion;PortraitPhotography;Design;MakeupArtistry;Artist,Freelance projects;New friends in town;Job opportunities,190.0
2601925,gmail,1,1,0,0,0,0,Litterature;Travel;Education;History;Science;Research,Job opportunities;A co-founder;Explore a career change,174.0
2019777,gmail,0,0,0,0,0,0,Painting;Drawing;Creativity;Art;Design;DIY;InteriorDesign,Explore a career change;Job opportunities,72.0
2535020,gmail,1,0,0,0,0,0,DataAnalysis;Ecommerce;Gaming;DataScience;Technology;Mentorship;DataVisualization;Database;CRM;DigitalMarketing;ProjectManagement;Entrepreneurship,A co-founder;Mentorship;Hire freelancers,127.0
